"Bin","Day","GWC","Depth"
1,47,10.18284388,10
1,48,13.53348567,30
1,48,10.19069288,10
1,49,14.19731067,30
1,49,10.43843932,10
1,50,14.038939,30
1,50,10.37604988,10
1,51,13.638139,30
1,51,10.20840343,10
1,52,13.75531733,30
1,52,10.39275415,10
1,53,14.189239,30
1,53,10.55899181,10
1,54,13.986334,30
1,54,10.45775992,10
1,55,13.76979067,30
1,55,10.21947252,10
1,56,13.81376733,30
1,56,10.42495515,10
1,57,14.11102733,30
1,57,10.79768173,10
1,58,13.860249,30
1,58,10.54631267,10
1,59,13.53404233,30
1,59,10.36840214,10
1,60,13.45917067,30
1,60,10.33298104,10
1,61,14.09850233,30
1,61,10.84537946,10
1,62,14.028919,30
1,62,10.68034933,10
1,63,13.831024,30
1,63,10.63506668,10
1,64,14.003869,30
1,64,10.93815859,10
1,65,14.23043233,30
1,65,11.00678697,10
1,66,14.05925733,30
1,66,10.83189529,10
1,67,13.699929,30
1,67,10.63406039,10
1,68,13.87305233,30
1,68,10.86610885,10
1,69,14.25075067,30
1,69,11.09413218,10
1,70,13.96935567,30
1,70,10.69322973,10
1,71,13.80736567,30
1,71,10.50485388,10
1,72,13.793449,30
1,72,10.51652674,10
1,73,14.448924,30
1,73,10.89730357,10
1,74,14.43918233,30
1,74,10.91883799,10
1,75,14.04589733,30
1,75,10.76930459,10
1,76,14.07011233,30
1,76,10.69081466,10
1,77,14.32061233,30
1,77,10.89790734,10
1,78,14.03866067,30
1,78,10.86671262,10
1,79,13.714124,30
1,79,10.67169531,10
1,80,13.31054067,30
1,80,10.35693054,10
1,81,12.84934233,30
1,81,10.07376299,10
1,82,13.750029,30
1,82,10.62701643,10
1,83,14.187569,30
1,83,10.98424627,10
1,84,14.15138567,30
1,84,11.12733946,10
1,85,14.43834733,30
1,85,11.16899951,10
1,86,14.18367233,30
1,86,10.98786888,10
1,87,13.67961067,30
1,87,10.73126716,10
1,88,13.42076067,30
1,88,10.57066468,10
1,89,13.82573567,30
1,89,10.72019807,10
1,90,14.29723233,30
1,90,11.10500002,10
1,91,14.15027233,30
1,91,11.09654726,10
1,92,13.92176067,30
1,92,11.06897515,10
1,93,13.86804233,30
1,93,10.87758046,10
1,94,14.404669,30
1,94,11.18409373,10
1,95,14.18868233,30
1,95,10.90032241,10
1,96,14.04506233,30
1,96,10.85342971,10
1,97,13.675714,30
1,97,10.70530511,10
1,98,13.78064567,30
1,98,10.84940458,10
1,99,14.167529,30
1,99,11.18469749,10
1,100,13.81822067,30
1,100,11.11425781,10
1,101,13.154674,30
1,101,10.83471288,10
1,102,13.01077567,30
1,102,10.46862776,10
1,103,12.67399233,30
1,103,10.15446675,10
1,104,12.398164,30
1,104,10.00251828,10
1,105,13.808479,30
1,105,10.88603322,10
1,106,13.615594,30
1,106,10.91239779,10
1,107,13.49062233,30
1,107,10.82022243,10
1,108,13.21173233,30
1,108,10.50908026,10
1,109,12.85129067,30
1,109,10.37262853,10
1,110,11.54674233,30
1,110,9.594773119,10
1,111,13.550464,30
1,111,11.06293746,10
2,0,13.41157567,30
2,0,7.398262406,10
2,1,13.440244,30
2,1,7.20163505,10
2,2,13.34978567,30
2,2,7.137031794,10
2,3,13.507879,30
2,3,8.0565716,10
2,4,13.35813567,30
2,4,7.527267663,10
2,5,13.39376233,30
2,5,7.314137294,10
2,6,13.378454,30
2,6,7.308300863,10
2,7,13.571339,30
2,7,8.089577625,10
2,8,13.493684,30
2,8,7.957754781,10
2,9,13.588039,30
2,9,7.647216388,10
2,10,13.52485733,30
2,10,7.496072944,10
2,11,13.807644,30
2,11,8.245752475,10
2,12,13.70354733,30
2,12,7.952924631,10
2,13,13.74474067,30
2,13,7.97445905,10
2,14,13.66847733,30
2,14,8.181551731,10
2,15,13.944584,30
2,15,8.841068463,10
2,16,13.712454,30
2,16,8.759358425,10
2,17,13.66430233,30
2,17,8.589296894,10
2,18,13.465294,30
2,18,8.341751706,10
2,19,13.37622733,30
2,19,8.194432131,10
2,20,13.44970733,30
2,20,8.473775806,10
2,21,13.621439,30
2,21,9.177770169,10
2,22,13.47336567,30
2,22,8.635585831,10
2,23,13.481994,30
2,23,8.425474306,10
2,24,13.77563567,30
2,24,8.627133069,10
2,25,14.01444567,30
2,25,9.176562631,10
2,26,13.692414,30
2,26,8.728968731,10
2,27,13.65790067,30
2,27,8.454052694,10
2,28,13.974644,30
2,28,9.1417453,10
2,29,13.90895733,30
2,29,9.017368938,10
2,30,13.85217733,30
2,30,8.330682613,10
2,31,13.797624,30
2,31,7.86497565,10
2,32,14.01027067,30
2,32,8.665774269,10
2,33,13.93428567,30
2,33,8.598755938,10
2,34,13.802634,30
2,34,8.590101919,10
2,35,13.66096233,30
2,35,8.675635825,10
2,36,14.01862067,30
2,36,9.46214525,10
2,37,13.90227733,30
2,37,9.094047569,10
2,38,13.90255567,30
2,38,8.718503406,10
2,39,13.821839,30
2,39,8.52509615,10
2,40,14.137469,30
2,40,9.202323431,10
2,41,13.82462233,30
2,41,8.791961938,10
2,42,13.697424,30
2,42,8.295664025,10
2,43,13.62255233,30
2,43,8.179740425,10
2,44,14.05341233,30
2,44,9.038903356,10
2,45,13.80235567,30
2,45,8.527712481,10
2,46,13.78788233,30
2,46,7.994182163,10
2,47,13.708279,30
2,47,7.867189469,10
2,48,13.87249567,30
2,48,8.439562244,10
2,49,13.892814,30
2,49,8.502957963,10
2,50,13.84243567,30
2,50,8.062408031,10
2,51,13.73694733,30
2,51,7.878258563,10
2,52,14.141644,30
2,52,8.943507894,10
2,53,14.01778567,30
2,53,8.587686844,10
2,54,14.08375067,30
2,54,8.222205494,10
2,55,14.04868067,30
2,55,8.097829131,10
2,56,14.293614,30
2,56,8.828791831,10
2,57,13.98995233,30
2,57,8.679862206,10
2,58,13.98188067,30
2,58,8.217979113,10
2,59,13.91146233,30
2,59,8.037452256,10
2,60,14.13301567,30
2,60,8.604391113,10
2,61,14.114924,30
2,61,8.881118456,10
2,62,14.043949,30
2,62,8.524291125,10
2,63,13.85551733,30
2,63,8.469549425,10
2,64,14.16558067,30
2,64,9.239354581,10
2,65,13.925379,30
2,65,8.831609419,10
2,66,13.85746567,30
2,66,8.535762731,10
2,67,13.795954,30
2,67,8.372745169,10
2,68,13.98355067,30
2,68,9.003884769,10
2,69,13.85078567,30
2,69,8.827584294,10
2,70,13.80040733,30
2,70,8.893998856,10
2,71,13.82545733,30
2,71,9.226474181,10
2,72,14.039774,30
2,72,9.676080644,10
2,73,13.98939567,30
2,73,9.7825452,10
2,74,13.85412567,30
2,74,9.446849775,10
2,75,13.74529733,30
2,75,9.321668388,10
2,76,14.31393233,30
2,76,10.06752405,10
2,77,14.18144567,30
2,77,9.876129356,10
2,78,14.136634,30
2,78,9.079154606,10
2,79,13.999694,30
2,79,8.816313944,10
2,80,13.836869,30
2,80,8.891382525,10
2,81,13.74390567,30
2,81,8.857772731,10
2,82,14.20788733,30
2,82,9.49434625,10
2,83,13.897824,30
2,83,9.016966425,10
2,84,13.998859,30
2,84,9.510044238,10
2,85,13.84800233,30
2,85,9.231505588,10
2,86,13.75531733,30
2,86,8.419235363,10
2,87,13.481994,30
2,87,7.702159344,10
2,88,13.51094067,30
2,88,7.660901813,10
2,89,13.97854067,30
2,89,8.640818494,10
2,90,13.747524,30
2,90,8.225828106,10
2,91,13.63340733,30
2,91,7.956144731,10
2,92,13.54990733,30
2,92,7.808825156,10
2,93,13.91730733,30
2,93,8.516442131,10
2,94,13.91814233,30
2,94,8.375562756,10
2,95,13.82044733,30
2,95,8.180344194,10
2,96,13.728319,30
2,96,8.1241937,10
2,97,13.582194,30
2,97,8.0179304,10
2,98,13.63452067,30
2,98,8.794377013,10
2,99,13.740844,30
2,99,8.459889125,10
2,100,13.64287067,30
2,100,8.1885957,10
2,101,13.15495233,30
2,101,7.843843744,10
2,102,13.487004,30
2,102,8.094206519,10
2,103,13.40656567,30
2,103,8.113929631,10
2,104,13.36648567,30
2,104,8.425876819,10
2,105,13.93762567,30
2,105,8.636793369,10
2,106,13.87806233,30
2,106,8.4912851,10
2,107,13.78370733,30
2,107,8.33189015,10
2,108,13.50259067,30
2,108,9.0129413,10
2,109,12.89554567,30
2,109,8.832213188,10
2,110,11.65724067,30
2,110,7.755693506,10
2,111,13.69603233,30
2,111,9.194474438,10
3,0,10.185414,30
3,0,12.20104156,10
3,1,10.143664,30
3,1,11.37347586,10
3,2,10.06879233,30
3,2,10.99752918,10
3,3,10.36104233,30
3,3,13.11575121,10
3,4,10.26835733,30
3,4,12.17970839,10
3,5,10.165374,30
3,5,11.53367583,10
3,6,10.19905233,30
3,6,11.12250931,10
3,7,10.37217567,30
3,7,12.87202989,10
3,8,10.40975067,30
3,8,12.54337844,10
3,9,10.28617067,30
3,9,11.64980069,10
3,10,10.32291067,30
3,10,11.14343996,10
3,11,10.632139,30
3,11,13.10528589,10
3,12,10.62351067,30
3,12,12.43127871,10
3,13,10.472654,30
3,13,11.46766378,10
3,14,10.50243567,30
3,14,10.99994426,10
3,15,10.792459,30
3,15,13.18578839,10
3,16,10.723989,30
3,16,12.41075057,10
3,17,10.705619,30
3,17,11.61015321,10
3,18,10.670549,30
3,18,11.07823294,10
3,19,10.56673067,30
3,19,10.89710231,10
3,20,10.565339,30
3,20,11.74620243,10
3,21,10.87651567,30
3,21,13.25200169,10
3,22,10.69671233,30
3,22,11.91626396,10
3,23,10.71202067,30
3,23,11.42439369,10
3,24,10.73540067,30
3,24,11.97684209,10
3,25,10.99258067,30
3,25,13.47519488,10
3,26,10.78772733,30
3,26,11.94685491,10
3,27,10.788284,30
3,27,11.35516154,10
3,28,10.980334,30
3,28,13.24274391,10
3,29,10.83281733,30
3,29,12.45301438,10
3,30,10.75377067,30
3,30,11.59425396,10
3,31,10.64076733,30
3,31,11.12411936,10
3,32,10.91576067,30
3,32,12.96541279,10
3,33,10.89989567,30
3,33,12.5872523,10
3,34,10.75599733,30
3,34,11.7339258,10
3,35,10.661364,30
3,35,11.23360276,10
3,36,10.87540233,30
3,36,13.49250291,10
3,37,10.79301567,30
3,37,12.45160559,10
3,38,10.78800567,30
3,38,11.61417833,10
3,39,10.73011233,30
3,39,11.18107488,10
3,40,11.037949,30
3,40,13.27816501,10
3,41,10.81027233,30
3,41,12.51983146,10
3,42,10.788284,30
3,42,11.71742279,10
3,43,10.728164,30
3,43,11.25674723,10
3,44,10.97142733,30
3,44,13.51323231,10
3,45,10.94721233,30
3,45,12.64320154,10
3,46,10.72538067,30
3,46,11.69910847,10
3,47,10.766574,30
3,47,11.27385401,10
3,48,10.87206233,30
3,48,13.14332332,10
3,49,10.94248067,30
3,49,13.04370148,10
3,50,10.79969567,30
3,50,11.89694336,10
3,51,10.81361233,30
3,51,11.32477184,10
3,52,11.19298067,30
3,52,13.64243882,10
3,53,11.07496733,30
3,53,12.60959174,10
3,54,10.892659,30
3,54,11.75505771,10
3,55,10.77047067,30
3,55,11.19234523,10
3,56,11.01512567,30
3,56,13.09522308,10
3,57,10.941089,30
3,57,12.91107361,10
3,58,10.80053067,30
3,58,11.90982376,10
3,59,10.801644,30
3,59,11.52924819,10
3,60,10.90963733,30
3,60,12.79816885,10
3,61,11.09333733,30
3,61,13.35262982,10
3,62,10.84534233,30
3,62,11.99012501,10
3,63,10.86148567,30
3,63,11.51958789,10
3,64,11.14009733,30
3,64,13.5532823,10
3,65,11.164034,30
3,65,12.59208245,10
3,66,10.93719233,30
3,66,11.81000066,10
3,67,10.81806567,30
3,67,11.3958153,10
3,68,11.103914,30
3,68,13.189411,10
3,69,11.21357733,30
3,69,12.57517693,10
3,70,10.924389,30
3,70,11.7500263,10
3,71,10.840054,30
3,71,11.42217987,10
3,72,10.96586067,30
3,72,13.68087876,10
3,73,11.209959,30
3,73,13.18256829,10
3,74,11.05520567,30
3,74,12.01025063,10
3,75,11.090554,30
3,75,11.43284645,10
3,76,11.316839,30
3,76,13.86039934,10
3,77,11.245029,30
3,77,12.79052111,10
3,78,11.06105067,30
3,78,11.836969,10
3,79,10.992859,30
3,79,11.36462058,10
3,80,10.95389233,30
3,80,11.04301309,10
3,81,10.88876233,30
3,81,10.73951867,10
3,82,11.29624233,30
3,82,13.70965841,10
3,83,11.119779,30
3,83,12.03681646,10
3,84,11.30737567,30
3,84,13.67604861,10
3,85,11.34745567,30
3,85,12.7772382,10
3,86,11.123954,30
3,86,11.84763558,10
3,87,10.83643567,30
3,87,11.64094541,10
3,88,10.807489,30
3,88,11.23762789,10
3,89,11.18351733,30
3,89,13.98819706,10
3,90,11.24697733,30
3,90,12.78730101,10
3,91,11.22304067,30
3,91,11.97442702,10
3,92,11.03154733,30
3,92,11.50831754,10
3,93,11.152344,30
3,93,13.35101977,10
3,94,11.273419,30
3,94,13.00526153,10
3,95,11.11504733,30
3,95,11.94041471,10
3,96,11.01401233,30
3,96,11.47470775,10
3,97,10.90490567,30
3,97,11.07098771,10
3,98,11.17377567,30
3,98,13.70040062,10
3,99,11.30793233,30
3,99,12.5872523,10
3,100,11.10948067,30
3,100,11.67536023,10
3,101,10.62518067,30
3,101,10.94922768,10
3,102,10.92327567,30
3,102,10.9256807,10
3,103,10.66609567,30
3,103,10.64029934,10
3,104,10.52887733,30
3,104,12.55666135,10
3,105,11.15596233,30
3,105,13.12259393,10
3,106,11.134809,30
3,106,12.06036344,10
3,107,11.11337733,30
3,107,11.42882133,10
3,108,10.94220233,30
3,108,13.34135947,10
3,109,10.25583233,30
3,109,12.29925461,10
3,110,8.952119,30
3,110,10.64452572,10
3,111,11.14204567,30
3,111,11.82066724,10
4,0,10.22911233,30
4,0,7.288376494,10
4,1,9.838054,30
4,1,7.051497888,10
4,2,9.586440667,30
4,2,6.854870531,10
4,3,11.10864567,30
4,3,7.818082944,10
4,4,11.40507067,30
4,4,7.767567625,10
4,5,11.132304,30
4,5,7.503318169,10
4,6,10.871784,30
4,6,7.310313425,10
4,7,11.127294,30
4,7,8.067036925,10
4,8,11.297634,30
4,8,8.126608775,10
4,9,11.17711567,30
4,9,7.778234206,10
4,10,11.03321733,30
4,10,7.548399569,10
4,11,12.13959233,30
4,11,8.431310738,10
4,12,12.28655233,30
4,12,8.461297919,10
4,13,11.86682567,30
4,13,7.997201006,10
4,14,11.53783567,30
4,14,7.627493275,10
4,15,12.40595733,30
4,15,8.634177038,10
4,16,12.21223733,30
4,16,8.4816248,10
4,17,11.89994733,30
4,17,8.0565716,10
4,18,11.60185233,30
4,18,7.762938731,10
4,19,11.39310233,30
4,19,7.582009363,10
4,20,11.342724,30
4,20,7.800372394,10
4,21,12.04106233,30
4,21,8.660139094,10
4,22,11.626624,30
4,22,8.146130631,10
4,23,11.509724,30
4,23,7.878057306,10
4,24,11.84734233,30
4,24,8.125401238,10
4,25,12.48778733,30
4,25,9.107330481,10
4,26,12.06221567,30
4,26,8.409575063,10
4,27,11.76161567,30
4,27,7.992773369,10
4,28,12.39120567,30
4,28,8.841068463,10
4,29,12.284604,30
4,29,8.737421494,10
4,30,11.967304,30
4,30,8.194633388,10
4,31,11.675889,30
4,31,7.818082944,10
4,32,12.105079,30
4,32,8.637195881,10
4,33,12.13040733,30
4,33,8.800012188,10
4,34,12.02102233,30
4,34,8.300292919,10
4,35,11.777759,30
4,35,7.921729913,10
4,36,12.37923733,30
4,36,8.944312919,10
4,37,12.272079,30
4,37,8.710050644,10
4,38,12.07362733,30
4,38,8.250985138,10
4,39,11.80670567,30
4,39,7.944270613,10
4,40,12.50977567,30
4,40,NA,10
4,41,12.33526067,30
4,41,NA,10
4,42,12.068339,30
4,42,NA,10
4,43,11.827024,30
4,43,NA,10
4,44,12.40456567,30
4,44,NA,10
4,45,12.31661233,30
4,45,NA,10
4,46,12.02631067,30
4,46,NA,10
4,47,11.87907233,30
4,47,NA,10
4,48,11.926389,30
4,48,NA,10
4,49,12.183569,30
4,49,NA,10
4,50,12.00794067,30
4,50,NA,10
4,51,11.84845567,30
4,51,NA,10
4,52,12.19219733,30
4,52,NA,10
4,53,12.06193733,30
4,53,NA,10
4,54,11.82090067,30
4,54,NA,10
4,55,11.72459733,30
4,55,NA,10
4,56,12.206114,30
4,56,NA,10
4,57,12.19581567,30
4,57,NA,10
4,58,11.90189567,30
4,58,NA,10
4,59,11.711794,30
4,59,NA,10
4,60,11.95756233,30
4,60,NA,10
4,61,12.30325233,30
4,61,NA,10
4,62,12.09645067,30
4,62,NA,10
4,63,11.84066233,30
4,63,NA,10
4,64,12.44381067,30
4,64,NA,10
4,65,12.254544,30
4,65,NA,10
4,66,11.99764233,30
4,66,NA,10
4,67,11.740184,30
4,67,NA,10
4,68,12.32357067,30
4,68,NA,10
4,69,12.22810233,30
4,69,NA,10
4,70,12.297964,30
4,70,NA,10
4,71,12.06305067,30
4,71,NA,10
4,72,12.36949567,30
4,72,NA,10
4,73,12.477489,30
4,73,NA,10
4,74,12.36281567,30
4,74,NA,10
4,75,12.09450233,30
4,75,NA,10
4,76,12.840714,30
4,76,NA,10
4,77,12.59633733,30
4,77,NA,10
4,78,12.395659,30
4,78,NA,10
4,79,12.141819,30
4,79,NA,10
4,80,11.837044,30
4,80,NA,10
4,81,11.59767733,30
4,81,NA,10
4,82,12.78003733,30
4,82,NA,10
4,83,12.48695233,30
4,83,NA,10
4,84,12.826519,30
4,84,NA,10
4,85,12.52786733,30
4,85,NA,10
4,86,12.20889733,30
4,86,NA,10
4,87,11.97788067,30
4,87,NA,10
4,88,11.86988733,30
4,88,NA,10
4,89,12.537609,30
4,89,NA,10
4,90,12.43768733,30
4,90,NA,10
4,91,12.28404733,30
4,91,NA,10
4,92,12.03883567,30
4,92,NA,10
4,93,12.62250067,30
4,93,NA,10
4,94,12.66731233,30
4,94,NA,10
4,95,12.448264,30
4,95,NA,10
4,96,12.16714733,30
4,96,NA,10
4,97,11.903844,30
4,97,NA,10
4,98,12.40122567,30
4,98,NA,10
4,99,12.51116733,30
4,99,NA,10
4,100,12.27597567,30
4,100,NA,10
4,101,11.58960567,30
4,101,NA,10
4,102,11.817839,30
4,102,NA,10
4,103,11.66141567,30
4,103,NA,10
4,104,12.03382567,30
4,104,NA,10
4,105,12.644489,30
4,105,NA,10
4,106,12.397329,30
4,106,NA,10
4,107,12.198599,30
4,107,NA,10
4,108,12.173549,30
4,108,NA,10
4,109,11.65529233,30
4,109,NA,10
4,110,10.36549567,30
4,110,NA,10
4,111,12.26512067,30
4,111,NA,10
5,0,23.65285067,30
5,0,NA,10
5,1,23.44410067,30
5,1,NA,10
5,2,23.37396067,30
5,2,NA,10
5,3,23.67873567,30
5,3,NA,10
5,4,23.39817567,30
5,4,NA,10
5,5,23.198889,30
5,5,NA,10
5,6,23.32191233,30
5,6,NA,10
5,7,23.47249067,30
5,7,NA,10
5,8,23.512014,30
5,8,NA,10
5,9,23.32052067,30
5,9,NA,10
5,10,23.33889067,30
5,10,NA,10
5,11,23.638934,30
5,11,NA,10
5,12,23.37785733,30
5,12,NA,10
5,13,23.26457567,30
5,13,NA,10
5,14,23.13570733,30
5,14,NA,10
5,15,23.40541233,30
5,15,NA,10
5,16,23.474439,30
5,16,NA,10
5,17,23.18274567,30
5,17,NA,10
5,18,23.000994,30
5,18,NA,10
5,19,23.13403733,30
5,19,NA,10
5,20,23.32358233,30
5,20,NA,10
5,21,23.543744,30
5,21,NA,10
5,22,23.30187233,30
5,22,NA,10
5,23,23.34891067,30
5,23,NA,10
5,24,23.42823567,30
5,24,NA,10
5,25,23.63837733,30
5,25,NA,10
5,26,23.52481733,30
5,26,NA,10
5,27,23.44298733,30
5,27,NA,10
5,28,23.53233233,30
5,28,NA,10
5,29,23.601359,30
5,29,NA,10
5,30,23.29964567,30
5,30,NA,10
5,31,23.34473567,30
5,31,NA,10
5,32,23.63114067,30
5,32,NA,10
5,33,23.528714,30
5,33,NA,10
5,34,23.46163567,30
5,34,NA,10
5,35,23.304099,30
5,35,NA,10
5,36,23.63420233,30
5,36,NA,10
5,37,23.582989,30
5,37,NA,10
5,38,23.384259,30
5,38,NA,10
5,39,23.285729,30
5,39,NA,10
5,40,23.54263067,30
5,40,NA,10
5,41,23.715754,30
5,41,NA,10
5,42,23.86410567,30
5,42,NA,10
5,43,24.17110733,30
5,43,NA,10
5,44,24.47755233,30
5,44,NA,10
5,45,24.31305733,30
5,45,NA,10
5,46,24.125739,30
5,46,NA,10
5,47,24.13631567,30
5,47,NA,10
5,48,24.41854567,30
5,48,NA,10
5,49,24.456399,30
5,49,NA,10
5,50,24.39321733,30
5,50,NA,10
5,51,24.293574,30
5,51,NA,10
5,52,24.47504733,30
5,52,NA,10
5,53,24.33894233,30
5,53,NA,10
5,54,24.16637567,30
5,54,NA,10
5,55,24.04168233,30
5,55,NA,10
5,56,24.18224067,30
5,56,NA,10
5,57,24.01245733,30
5,57,NA,10
5,58,23.684024,30
5,58,NA,10
5,59,23.71798067,30
5,59,NA,10
5,60,23.80287233,30
5,60,NA,10
5,61,23.922834,30
5,61,NA,10
5,62,23.85158067,30
5,62,NA,10
5,63,23.98072733,30
5,63,NA,10
5,64,24.41576233,30
5,64,NA,10
5,65,24.25822567,30
5,65,NA,10
5,66,24.20061067,30
5,66,NA,10
5,67,23.94899733,30
5,67,NA,10
5,68,24.358704,30
5,68,NA,10
5,69,24.21647567,30
5,69,NA,10
5,70,23.876074,30
5,70,NA,10
5,71,23.56016567,30
5,71,NA,10
5,72,23.93508067,30
5,72,NA,10
5,73,24.33059233,30
5,73,NA,10
5,74,24.514014,30
5,74,NA,10
5,75,24.49536567,30
5,75,NA,10
5,76,24.40490733,30
5,76,NA,10
5,77,24.02915733,30
5,77,NA,10
5,78,23.789234,30
5,78,NA,10
5,79,23.62028567,30
5,79,NA,10
5,80,23.46887233,30
5,80,NA,10
5,81,23.351694,30
5,81,NA,10
5,82,23.952059,30
5,82,NA,10
5,83,23.99770567,30
5,83,NA,10
5,84,24.256834,30
5,84,NA,10
5,85,24.055599,30
5,85,NA,10
5,86,23.82207733,30
5,86,NA,10
5,87,23.37034233,30
5,87,NA,10
5,88,23.37368233,30
5,88,NA,10
5,89,23.946214,30
5,89,NA,10
5,90,24.15719067,30
5,90,NA,10
5,91,24.11516233,30
5,91,NA,10
5,92,24.07007233,30
5,92,NA,10
5,93,23.99269567,30
5,93,NA,10
5,94,24.07786567,30
5,94,NA,10
5,95,23.89054733,30
5,95,NA,10
5,96,23.915319,30
5,96,NA,10
5,97,23.84072567,30
5,97,NA,10
5,98,24.01412733,30
5,98,NA,10
5,99,24.225939,30
5,99,NA,10
5,100,24.19810567,30
5,100,NA,10
5,101,23.81901567,30
5,101,NA,10
5,102,23.64088233,30
5,102,NA,10
5,103,23.561279,30
5,103,NA,10
5,104,23.39149567,30
5,104,NA,10
5,105,23.97933567,30
5,105,NA,10
5,106,23.89054733,30
5,106,NA,10
5,107,23.91392733,30
5,107,NA,10
5,108,23.65006733,30
5,108,NA,10
5,109,22.97622233,30
5,109,NA,10
5,110,21.918834,30
5,110,NA,10
5,111,23.909474,30
5,111,NA,10
6,0,15.62516067,30
6,0,7.121333806,10
6,1,15.98643733,30
6,1,6.615174338,10
6,2,16.122264,30
6,2,6.482747725,10
6,3,15.46038733,30
6,3,7.758913606,10
6,4,15.54082567,30
6,4,7.140050638,10
6,5,15.78937733,30
6,5,6.743374569,10
6,6,16.08246233,30
6,6,6.590218563,10
6,7,15.564484,30
6,7,7.661103069,10
6,8,15.700589,30
6,8,7.364048844,10
6,9,16.08329733,30
6,9,6.885058969,10
6,10,16.214949,30
6,10,6.778393156,10
6,11,15.710609,30
6,11,7.773404056,10
6,12,15.79967567,30
6,12,7.313131013,10
6,13,16.18433233,30
6,13,6.837159981,10
6,14,16.28954233,30
6,14,6.645161519,10
6,15,15.717289,30
6,15,7.8343847,10
6,16,15.73426733,30
6,16,7.323395081,10
6,17,16.107234,30
6,17,6.847222794,10
6,18,16.222464,30
6,18,6.653614281,10
6,19,16.255864,30
6,19,6.533665556,10
6,20,16.06576233,30
6,20,7.047875275,10
6,21,15.62599567,30
6,21,7.844246256,10
6,22,16.14091233,30
6,22,7.1163024,10
6,23,16.273399,30
6,23,6.899750675,10
6,24,16.267554,30
6,24,7.391419694,10
6,25,15.75375067,30
6,25,8.145728119,10
6,26,15.93216233,30
6,26,7.267445844,10
6,27,15.95804733,30
6,27,6.981863225,10
6,28,15.55001067,30
6,28,8.034232156,10
6,29,15.58591567,30
6,29,7.590462125,10
6,30,15.971964,30
6,30,7.086113963,10
6,31,16.23025733,30
6,31,7.065384569,10
6,32,15.85061067,30
6,32,7.977880406,10
6,33,15.79021233,30
6,33,7.698134219,10
6,34,16.20771233,30
6,34,7.150717219,10
6,35,16.396144,30
6,35,6.951272275,10
6,36,15.86953733,30
6,36,8.232268306,10
6,37,15.95665567,30
6,37,7.71041085,10
6,38,16.27479067,30
6,38,7.23383605,10
6,39,16.43177067,30
6,39,7.101208181,10
6,40,16.026239,30
6,40,NA,10
6,41,16.122264,30
6,41,NA,10
6,42,16.250854,30
6,42,NA,10
6,43,16.125604,30
6,43,NA,10
6,44,15.777409,30
6,44,NA,10
6,45,15.704764,30
6,45,NA,10
6,46,16.006199,30
6,46,NA,10
6,47,16.14202567,30
6,47,NA,10
6,48,15.85562067,30
6,48,NA,10
6,49,15.85562067,30
6,49,NA,10
6,50,16.15204567,30
6,50,NA,10
6,51,16.16512733,30
6,51,NA,10
6,52,15.87287733,30
6,52,NA,10
6,53,16.03013567,30
6,53,NA,10
6,54,16.370259,30
6,54,NA,10
6,55,16.53614567,30
6,55,NA,10
6,56,16.14091233,30
6,56,NA,10
6,57,15.96556233,30
6,57,NA,10
6,58,16.318489,30
6,58,NA,10
6,59,16.58763733,30
6,59,NA,10
6,60,16.26310067,30
6,60,NA,10
6,61,15.860074,30
6,61,NA,10
6,62,16.068824,30
6,62,NA,10
6,63,16.01482733,30
6,63,NA,10
6,64,15.78186233,30
6,64,NA,10
6,65,15.703094,30
6,65,NA,10
6,66,15.96667567,30
6,66,NA,10
6,67,16.026239,30
6,67,NA,10
6,68,15.76460567,30
6,68,NA,10
6,69,15.796614,30
6,69,NA,10
6,70,16.097214,30
6,70,NA,10
6,71,16.26811067,30
6,71,NA,10
6,72,15.954429,30
6,72,NA,10
6,73,15.966954,30
6,73,NA,10
6,74,16.11586233,30
6,74,NA,10
6,75,16.173199,30
6,75,NA,10
6,76,15.90043233,30
6,76,NA,10
6,77,15.866754,30
6,77,NA,10
6,78,16.114749,30
6,78,NA,10
6,79,16.29872733,30
6,79,NA,10
6,80,16.38083567,30
6,80,NA,10
6,81,16.42926567,30
6,81,NA,10
6,82,15.80134567,30
6,82,NA,10
6,83,16.04154733,30
6,83,NA,10
6,84,15.99896233,30
6,84,NA,10
6,85,15.87315567,30
6,85,NA,10
6,86,16.101389,30
6,86,7.642587494,10
6,87,16.20131067,30
6,87,7.186339575,10
6,88,16.367754,30
6,88,7.288779006,10
6,89,15.950254,30
6,89,8.714277025,10
6,90,15.84114733,30
6,90,8.52187605,10
6,91,15.98309733,30
6,91,8.104470588,10
6,92,16.10027567,30
6,92,7.96801885,10
6,93,15.905999,30
6,93,8.525901175,10
6,94,15.93912067,30
6,94,8.39307205,10
6,95,16.07856567,30
6,95,7.730536475,10
6,96,16.00397233,30
6,96,7.722486225,10
6,97,16.025404,30
6,97,7.607166394,10
6,98,15.568659,30
6,98,8.781899125,10
6,99,15.679714,30
6,99,8.575611469,10
6,100,15.84894067,30
6,100,8.229450719,10
6,101,15.58480233,30
6,101,7.924144988,10
6,102,15.84198233,30
6,102,7.4125516,10
6,103,15.88484567,30
6,103,7.122138831,10
6,104,15.34348733,30
6,104,8.112722094,10
6,105,15.67108567,30
6,105,8.354833363,10
6,106,15.96055233,30
6,106,7.880069869,10
6,107,16.159839,30
